Energy	Entropy	Label
0.17498435875	2.71803900496146	space
0.14796830625	2.86774636596261	space
0.14938957375	2.85784096288155	space
0.17584672875	2.71032314425865	space
0.17950987875	2.70011215543216	space
0.1508834025	2.85298523746353	space
0.27499013	2.33634659520635	space
0.17637034	2.71153623287251	space
0.280200435	2.32330505410943	space
0.151223665	2.85310179733951	space
0.1498362775	2.85460008079974	space
0.17487924125	2.71657046107451	space
0.1716328075	2.73321791648946	space
0.14964726125	2.85848480816245	space
0.23064547625	2.49559762413861	space
0.14928334875	2.85916751864027	space
0.17093749	2.73045497534177	space
0.22581288	2.51361632033461	space
0.172992735	2.72743598130701	space
0.15158880125	2.84931280157699	space
0.16946892625	2.73232333825761	space
0.1491386875	2.86244874021514	space
0.14904218375	2.8590804813974	space
0.178755365	2.69769406287305	space
0.14904113875	2.86139130475404	space
0.19766824375	2.62199969415234	space
0.172132275	2.73230371019217	space
0.1708578925	2.73235525536717	space
0.17993059375	2.6966942101711	space
0.149527895	2.85817902509404	space
0.14960059625	2.85551864436281	space
0.14957182625	2.85394217022363	space
0.17710538375	2.70521874793245	space
0.1738232825	2.72003493313779	space
0.14914228875	2.85859276608853	space
0.16625449125	2.76085560815816	space
0.14853718625	2.8605407555989	space
0.17458511375	2.71959738582125	space
0.14923207125	2.85716263038345	space
0.2135074625	2.55206288346946	space
0.25403013	2.4122907726082	space
0.2830377575	2.3052943570788	space
0.256883525	2.39917130100936	space
0.15093601125	2.85182967496392	space
0.14875988	2.85873036314799	space
0.21566282875	2.55061715385028	space
0.22925387375	2.49945244583327	space
0.1500139625	2.85749684809073	space
0.14945389875	2.85649389182356	space
0.1504306625	2.85267501382185	space
0.2306426175	2.49722850544989	space
0.25533791625	2.40452615854356	space
0.204916895	2.59655995814436	space
0.14938188	2.85848131388285	space
0.17590559375	2.70865981365546	space
0.15118812875	2.8514492157844	space
0.25758404375	2.39776556717042	space
0.16588403625	2.7555331932147	space
0.15012804625	2.85486549671973	space
0.28143433875	2.31805569717807	space
0.2663814975	2.36424792880869	space
0.28149785625	2.31094066558905	space
0.1491272575	2.8565864477582	space
0.22883698	2.49932600448507	space
0.267713335	2.36324782005023	space
0.1486704	2.86119645488989	space
0.27749176375	2.33036159558651	space
0.15035571	2.85446325694265	space
0.14968678125	2.85697917589492	space
0.17266371875	2.72425581454369	space
0.19676256875	2.62360204451468	space
0.14914473375	2.85881703244137	space
0.14833423	2.85970621790295	space
0.16523076	2.75826476630901	space
0.14960325625	2.85832701931429	space
0.22257984375	2.53612306601579	space
0.2319760275	2.48245206768299	space
0.2013911225	2.59888925239339	space
0.1683634725	2.74528043306388	space
0.1788760475	2.70258943032562	space
0.2527246775	2.41536210662098	space
0.14881977625	2.85973741149402	space
0.14923659875	2.8572105688345	space
0.14991975	2.85665930532825	space
0.1503616225	2.85707206187076	space
0.1491003625	2.85921534139434	space
0.17412978875	2.72780111049704	space
0.151764675	2.84097434287185	space
0.15060425375	2.8511819274615	space
0.1687867425	2.73580584545301	space
0.15063865625	2.8510434508611	space
0.148102495	2.8638710830982	space
0.1788577125	2.70627878787608	space
0.172692785	2.72922163236933	space
0.254759895	2.40666649181956	space
0.15098935	2.84890335897519	space
0.1792999675	2.69562477244764	space
0.151310445	2.85165148842297	space
0.14968015	2.85686485811655	space
0.1487872775	2.86073568393594	space
0.2314354875	2.49546888491141	space
0.193019575	2.64045684446738	space
0.214022435	2.55876597465794	space
0.15134381875	2.85308375684877	space
0.151395845	2.85130270952502	space
0.14960515125	2.85580176326104	space
0.17525574	2.72033614675902	space
0.1774204275	2.70673505192584	space
0.17362198	2.7216865696325	space
0.174352015	2.72165186772882	space
0.1494233725	2.85670306591092	space
0.14957408875	2.86027884287978	space
0.15047302375	2.85225516069484	space
0.150545295	2.85044560309057	space
0.14875793375	2.86130237074023	space
0.1506692175	2.85259127647285	space
0.17336316375	2.7301665144057	space
0.15011975875	2.85652801421326	space
0.14957018625	2.85585903661096	space
0.14845633375	2.86062818871766	space
0.15003759625	2.85613513842484	space
0.17175303875	2.73086777641396	space
0.22975669125	2.50523329742639	space
0.17653202	2.70769721030299	space
0.1494170575	2.8585844079272	space
0.1495729175	2.85620048519965	space
0.16669244	2.75517163988687	space
0.17465617125	2.71335516074256	space
0.14916946125	2.85837054967536	space
0.17873484375	2.70513677137717	space
0.28006900375	2.31929221537715	space
0.20004954	2.61964850388734	space
0.17234061	2.72889410571956	space
0.15066776125	2.84792983001437	space
0.17488381375	2.71586252375245	space
0.17325961	2.72078688976014	space
0.150256805	2.85558586251302	space
0.1503937325	2.85097128153339	space
0.1749251225	2.71405261696234	space
0.280839975	2.31404773916038	space
0.1747410475	2.71685313059505	space
0.17049063125	2.73632195604236	space
0.173164865	2.72766460303525	space
0.20776089125	2.57917064380309	space
0.22285657125	2.52598499900447	space
0.17609303875	2.71616844784488	space
0.14946803125	2.85597123478537	space
0.17506335	2.71779957352883	space
0.17375017	2.72080249870758	space
0.15018561875	2.85213891954953	space
0.1508486075	2.84679160368177	space
0.150872825	2.85472228894587	space
0.27577835	2.33635649977998	space
0.1727630875	2.72706406545962	space
0.17209666375	2.72675932771053	space
0.149200205	2.85940182257119	space
0.1480228	2.86551897512548	space
0.1496006525	2.85684732224936	space
0.1509753375	2.85333750056701	space
0.15243222625	2.84740245049094	space
0.1783128525	2.70335660857188	space
0.21130981625	2.57552859873995	space
0.28040826	2.31226553683156	space
0.25283049	2.40993954288951	space
0.14968374375	2.85206374009107	space
0.14948555875	2.85490957311959	space
0.20598622625	2.58915911913856	space
0.17263605	2.72675657622733	space
0.15067414	2.85632282003288	space
0.14961369875	2.85748232649919	space
0.206411905	2.58587092546119	space
0.1760865725	2.71549932048318	space
0.168728185	2.74726615934096	space
0.15019225625	2.8550813149327	space
0.17046034625	2.73681393764856	space
0.1742587125	2.72155607333938	space
0.17124127625	2.72875658404375	space
0.1753306825	2.71724079331942	space
0.17211792125	2.72607363653017	space
0.1501454525	2.85491099836949	space
0.17150057125	2.73767109183107	space
0.15076002625	2.85449242660508	space
0.1738117575	2.72372244548632	space
0.177938255	2.70349256624449	space
0.15041523375	2.85658801629851	space
0.17487282625	2.71811985792152	space
0.14982318	2.85383615092685	space
0.181539535	2.69597337859174	space
0.1725848725	2.72849834677766	space
0.15002147625	2.85573868177096	space
0.1496005175	2.85790369076196	space
0.151791435	2.85027467448156	space
0.1717084525	2.73236292119185	space
0.14932668625	2.86059240841805	space
0.1801750225	2.69994929839935	space
0.14999736375	2.85889843173456	space
0.149333	2.8555851551193	space
0.17206426875	2.7342037284513	space
0.16988754	2.73294685301728	space
0.14907957125	2.85745600299973	space
0.27336153	2.34531591259672	space
0.17457476	2.71724688136623	space
0.15004915375	2.85618298639657	space
0.16901990625	2.74153763159318	space
0.2798103725	2.31652966089351	space
0.150009845	2.85599622694975	space
0.1785836	2.70134333179049	space
0.14965521375	2.85610858582057	space
0.15093654	2.85286175200604	space
0.15094087	2.84704241390038	space
0.1496305075	2.85673285812284	space
0.22541029375	2.52304643899492	space
0.14994249	2.8547414284507	space
0.172275695	2.73136529676399	space
0.2614562125	2.3833742548467	space
0.17045909	2.73435054512749	space
0.17345785125	2.72330282812149	space
0.17786365625	2.70701149709501	space
0.14954763125	2.85663452451514	space
0.22739092125	2.51212247094063	space
0.179135945	2.69881880059829	space
0.19789883875	2.61700279653581	space
0.2107760625	2.56980675778961	space
0.149756775	2.85836235815375	space
0.1799443025	2.70263496935673	space
0.15001177625	2.85270994423087	space
0.1493767225	2.85688195471613	space
0.1503691975	2.84988664969624	space
0.14838632125	2.86356711038556	space
0.15064854625	2.85496472935151	space
0.14855963125	2.86142166259041	space
0.18123283	2.69294239702993	space
0.1744652875	2.71917657196191	space
0.14847064	2.8629598445618	space
0.223889675	2.52528733061914	space
0.17581105125	2.71215824121379	space
0.16937766125	2.73907756391741	space
0.15027288125	2.85930577285801	space
0.1788697875	2.7029865593412	space
0.15056154	2.85698983438304	space
0.14767108375	2.86644752897163	space
0.17601675875	2.70902000329114	space
0.14922481875	2.85908256711311	space
0.170156945	2.7394642139659	space
0.1483848	2.86242682238768	space
0.1753064775	2.71772438094327	space
0.17844257375	2.70594003447841	space
0.17515534375	2.71364690233611	space
0.203062365	2.6000554566895	space
0.27871472	2.3268393077541	space
0.14976521625	2.85738261036152	space
0.14967016375	2.85335857248114	space
0.15126875375	2.85260153960747	space
0.1487651575	2.85965291818678	space
0.1499255975	2.85664344385419	space
0.14954937625	2.85714128166617	space
0.169170785	2.74062607942912	space
0.20534613375	2.58406791164331	space
0.14959744375	2.85698204276061	space
0.17781073125	2.70868794431604	space
0.17164613	2.72870652157572	space
0.1507144975	2.8566490729101	space
0.1495283475	2.85606586999576	space
0.1498369	2.85895354067173	space
0.17751850875	2.71029026229411	space
0.1513863725	2.84319290242943	space
0.15105553875	2.85572590681003	space
0.21612085625	2.55909347362878	space
0.15105774625	2.85438761938575	space
0.17125123375	2.73328849255832	space
0.14921959625	2.8575280809453	space
0.14785045375	2.86615021801778	space
0.28013375625	2.31763247488594	space
0.15011602125	2.85369237470337	space
0.15020993625	2.85444693351496	space
0.17319923	2.72627772499813	space
0.1484071175	2.86261326422529	space
0.25900394875	2.39321165602568	space
0.1700765625	2.73990968601139	space
0.17269723125	2.72561551295219	space
0.149719065	2.8572304169263	space
0.151230975	2.84639093026661	space
0.15069783875	2.85241574878707	space
0.1506137475	2.85140737708731	space
0.15050987625	2.85627702269226	space
0.14871580875	2.86054672426844	space
0.17526952	2.71801368964092	space
0.1530664675	2.84475730145323	space
0.1489597975	2.86047898949928	space
0.148214295	2.86332517961414	space
0.17614185	2.70995576452217	space
0.17898302375	2.70649648512725	space
0.15032322625	2.85008350541952	space
0.14941099625	2.85644306899412	space
0.17016321375	2.73703819654555	space
0.1520236	2.85049242944877	space
0.1755846775	2.71479868695656	space
0.20354005875	2.59766404687718	space
0.15202039375	2.84688291092069	space
0.166428815	2.75984816163894	space
0.17058924	2.73235199289481	space
0.15000945875	2.85163977570783	space
0.27954818	2.31810027740442	space
0.15161191625	2.85087986014314	space
0.1501830175	2.85414975226094	space
0.279306685	2.32388087012129	space
0.14920370125	2.86048923602176	space
0.17178023	2.72977074373082	space
0.22624355125	2.50664897461524	space
0.15140011	2.85003994161925	space
0.19581492	2.62741345412917	space
0.14906013125	2.85983914009937	space
0.14963289125	2.85632959528119	space
0.14970604625	2.85718922539664	space
0.17896443	2.70034257943023	space
0.1497734425	2.85352976226916	space
0.14978825375	2.85843350840655	space
0.15063243375	2.85228709618328	space
0.14960449	2.85699742699289	space
0.1501736925	2.856599521304	space
0.15026734125	2.85291313502152	space
0.1693147	2.74033615009331	space
0.17786392875	2.70395450096012	space
0.14965047625	2.85655855314095	space
0.1486169825	2.86378354233852	space
0.15210100125	2.84937571731559	space
0.1487956225	2.86196899412696	space
0.17809225375	2.70680178025523	space
0.14999528125	2.8541765531704	space
0.1490035375	2.85802242489093	space
0.16546244	2.75957248209359	space
0.15090965875	2.85213240856592	space
0.1499190025	2.85729254192506	space
0.14928442375	2.85996811062649	space
0.17021154375	2.73505526215597	space
0.27705066875	2.32949119622839	space
0.18032750625	2.69876795941115	space
0.1715385375	2.73262063945909	space
0.16930855125	2.73896329013936	space
0.149600395	2.8579210162444	space
0.176243985	2.70979201584242	space
0.1491404725	2.86078180416492	space
0.1495683475	2.85759172006358	space
0.1669729075	2.75621350122581	space
0.2758012175	2.33714939497762	space
0.14956383375	2.85433060729929	space
0.15057405	2.85351920907098	space
0.149498775	2.85884093161123	space
0.1497528	2.85503018951659	space
0.20799498125	2.57681503232972	space
0.14964304875	2.85538190310326	space
0.1684298075	2.74234526385283	space
0.17566624	2.71299636313311	space
0.17861506375	2.70145920511392	space
0.149729185	2.8559087010727	space
0.279869015	2.32020231269225	space
0.14997815125	2.85505823686359	space
0.151479345	2.84829892506115	space
0.14958350625	2.86073797863459	space
0.15134259	2.85030923007651	space
0.17198251125	2.73412799713449	space
0.15109290375	2.8503572030715	space
0.149828245	2.85429322794013	space
0.15189253625	2.85009296092048	space
0.150446	2.85359186524652	space
0.205111925	2.59521574959475	space
0.15178927	2.84861102135784	space
0.152307405	2.84614117860359	space
0.14983703	2.85745557761837	space
0.14991879	2.85680517707898	space
0.1714516925	2.73152041829402	space
0.1520927625	2.85067555386602	space
0.2386915175	2.46348801791648	space
0.149252125	2.85834307159674	space
0.1496535175	2.85882232452249	space
0.15002769875	2.85376981261363	space
0.178478015	2.70137500982233	space
0.2023574625	2.60723452283158	space
0.1716230625	2.73269810061788	space
0.17883406	2.70219437166691	space
0.2125264675	2.56267912131921	space
0.17622390125	2.71271362878943	space
0.14916298375	2.85817878318036	space
0.26618990875	2.37263308279197	space
0.15069846875	2.85696419923719	space
0.14984936625	2.85250713066752	space
0.14993410375	2.85563194205881	space
0.15052924875	2.85612162162512	space
0.23084658	2.50233920607569	space
0.1767421	2.70870208334346	space
0.27680065375	2.32905195431458	space
0.17849248	2.70403519031666	space
0.148955645	2.86129614523995	space
0.2222425975	2.53242427228688	space
0.1504607425	2.85353607422043	space
0.1499353475	2.85620215484552	space
0.17481697	2.71652456835008	space
0.1727903025	2.73064663537797	space
0.1505393275	2.85356284414881	space
0.2814895125	2.31448562348046	space
0.15133040375	2.8508431419581	space
0.15112718625	2.84479854933694	space
0.16984102125	2.73771421982091	space
0.15056506375	2.8514053397739	space
0.1509891075	2.85219798294431	space
0.150380455	2.85407453204433	space
0.14981770375	2.85220431876918	space
0.172874115	2.72750147286552	space
0.148152105	2.86503286725385	space
0.14931754625	2.85882585973663	space
0.15053388125	2.85320079394098	space
0.1490058925	2.8629524744458	space
0.17752685375	2.71213568098043	space
0.169381595	2.73873170812771	space
0.1502958425	2.84939950867851	space
0.15117355375	2.84375224269949	space
0.1957732625	2.62106620768473	space
0.17201261625	2.73476896829241	space
0.16850962125	2.74767415041084	space
0.15047172625	2.85586272835088	space
0.1493074875	2.85772821881713	space
0.1501785425	2.85444734103837	space
0.17373418875	2.71908529762293	space
0.17218134	2.73026658858957	space
0.14895379625	2.86070167542463	space
0.1765351575	2.71292356977302	space
0.1683155125	2.74666114727354	space
0.14856547	2.86273745661301	space
0.17900877875	2.70425781483833	space
0.1497743225	2.85954269851428	space
0.1801674125	2.70067108072999	space
0.2074689725	2.58427690755843	space
0.14894052125	2.85982224064747	space
0.17699646	2.70812552953669	space
0.1493023375	2.85823480681259	space
0.149116175	2.85915907310237	space
0.149875305	2.85318416819424	space
0.17433676125	2.71777565970047	space
0.17574594125	2.7117932965462	space
0.15120864625	2.8514946721801	space
0.17082461125	2.73299567822906	space
0.14914768375	2.85990825357847	space
0.150730295	2.85713531866659	space
0.14921310375	2.85950254675735	space
0.1507073325	2.85250098256044	space
0.2064605325	2.58948535720227	space
0.14954764	2.85710926142124	space
0.15077428	2.84907398017196	space
0.14923578125	2.85946706769149	space
0.17885763	2.70389311087337	space
0.14931222	2.85835168744502	space
0.17264432625	2.72805750353091	space
0.232545145	2.49380798824237	space
0.1488432425	2.86232606775317	space
0.14971422875	2.85647001335106	space
0.151949265	2.84589034030028	space
0.17038969	2.73435014756686	space
0.15096353125	2.8522716259615	space
0.17793390625	2.7054250472348	space
0.17338567625	2.72397827924956	space
0.20444034375	2.58982643232553	space
0.14954152625	2.85407474626397	space
0.1511694175	2.85094097287727	space
0.17245425875	2.73075122762778	space
0.17934324125	2.69994222365186	space
0.14982898375	2.85231363080947	space
0.14960965625	2.8561988058267	space
0.14902441	2.85789193225009	space
0.15233046	2.8473904920645	space
0.1494838375	2.85465032085184	space
0.26906812625	2.35572579904959	space
0.1689352725	2.73830422690846	space
0.1717675875	2.73159130461681	space
0.15149439375	2.85054974814849	space
0.21274640375	2.56482168524372	space
0.27936338875	2.32231802358734	space
0.15105576625	2.84910709147343	space
0.16843272375	2.7446747156912	space
0.150901545	2.85361924923906	space
0.15039437625	2.85463957798978	space
0.17084461625	2.73044278874574	space
0.2294450525	2.49605363420002	space
0.1489176	2.85777862951134	space
0.14955726375	2.85419265965887	space
0.15117362625	2.85428963657518	space
0.17226410125	2.73384012291041	space
0.1508145825	2.85111016169962	space
0.15186681125	2.84769609964229	space
0.178254785	2.70559134166082	space
0.148436925	2.86389902326049	space
0.17645498	2.71111999930418	space
0.17138819875	2.73556851207322	space
0.2433807475	2.45027088439353	space
0.2082369425	2.57023243731188	space
0.148984655	2.86081081656968	space
0.1797329525	2.69659047421292	space
0.1753990575	2.71685337239879	space
0.14984422875	2.85503287133473	space
0.14991329	2.85334789325529	space
0.14945690375	2.85804893223392	space
0.15125124875	2.850444237685	space
0.14983214125	2.85793274153324	space
0.169129455	2.73793625895979	space
0.15188536	2.84928960372984	space
0.1490670875	2.8596878368767	space
0.1782978675	2.70325048723731	space
0.1728585525	2.72246898607251	space
0.17461528625	2.71710046061118	space
0.17737762625	2.70870721146351	space
0.26173825625	2.38354047347477	space
0.14958229125	2.85740721794475	space
0.149605465	2.85896875847413	space
0.15240518	2.83759096080009	space
0.1500482425	2.8544744890417	space
0.152042015	2.83991231600622	space
0.1501030525	2.85503872521847	space
0.28064610875	2.31400032695024	space
0.21313903875	2.56060426150051	space
0.17488059875	2.71751844179261	space
0.1484325975	2.86485074054869	space
0.16774355625	2.75169304529167	space
0.19540834375	2.62652763903756	space
0.14932100875	2.85943329844697	space
0.17119982	2.73578652452157	space
0.1491125075	2.85765058725188	space
0.1707411525	2.74042532588903	space
0.17238228125	2.73009790940593	space
0.1749930975	2.71731933241505	space
0.17723008625	2.70588696738253	space
0.17554874375	2.7107095043415	space
0.177055255	2.70763673399314	space
0.1722897475	2.72624267816814	space
0.149569605	2.85629900112056	space
0.17850199375	2.70120003948137	space
0.14989822375	2.8550521477395	space
0.14836985	2.86120735892794	space
0.14994102	2.85389468202864	space
0.1493523975	2.85562426677299	space
0.148852755	2.86140807748536	space
0.1746115075	2.71784719043606	space
0.16997453625	2.73952329160724	space
0.28103459875	2.31427390771903	space
0.17101201875	2.7261064621932	space
0.1774382875	2.70651970433589	space
0.14931941625	2.85722784279316	space
0.1919854075	2.64532608307774	space
0.1728776275	2.72318606591692	space
0.2779597475	2.32544254411444	space
0.150746735	2.85350950951573	space
0.17111776	2.73373695730849	space
0.15111336625	2.84878423208544	space
0.15066610875	2.85005245391477	space
0.14824020125	2.8646371570008	space
0.170595945	2.73847733007383	space
0.1683782275	2.74449840563005	space
0.16620949125	2.7532175983027	space
0.14948985875	2.85906619067622	space
0.1500511875	2.8558017069555	space
0.15016481625	2.85550884186436	space
0.15005322125	2.85481981497197	space
0.15014426875	2.85171917709463	space
0.1942156975	2.6338108715292	space
0.2715713225	2.3496945735332	space
0.15033582	2.85779081354615	space
0.14872165875	2.86300879782147	space
0.1704411475	2.73900902339849	space
0.19268434375	2.64413969308063	space
0.15013691875	2.85491831193981	space
0.17628330875	2.71003851663189	space
0.14953590625	2.85442899314631	space
0.17334317125	2.72532501741803	space
0.17451258	2.71967669383385	space
0.17937253875	2.69913718522532	space
0.14964855375	2.85723574658232	space
0.148474195	2.86541888958901	space
0.175007145	2.71623349145823	space
0.16677095125	2.75254921634607	space
0.199818095	2.61353157734852	space
0.2132757875	2.56162829871071	space
0.15207129375	2.85044447519595	space
0.1795769775	2.69753012261138	space
0.1503296675	2.85615874030121	space
0.15060395125	2.85149837957546	space
0.2458587	2.44024939938394	space
0.1765734975	2.71114376620109	space
0.1490267925	2.85886681205634	space
0.17420674	2.71883107369465	space
0.199950755	2.60920555485667	space
0.1493724025	2.85680624431331	space
0.17227095375	2.72613031926897	space
0.15116401125	2.85382393853129	space
0.23321709875	2.48860160533985	space
0.1497097275	2.85724238855023	space
0.14922656625	2.86045809766532	space
0.215719875	2.55082416137509	space
0.17531382875	2.7145297234204	space
0.15008604875	2.85685403509618	space
0.1505039125	2.85215105809405	space
0.14930120625	2.85795238653582	space
0.14869542875	2.86150246782755	space
0.17414552	2.72027703561053	space
0.15125168125	2.8533773472998	space
0.1487512125	2.8626124813464	space
0.1714341175	2.73082862576211	space
0.150404025	2.85532917411579	space
0.14889028	2.85997317850359	space
0.15122406125	2.85079381513356	space
0.1505017675	2.85679653087266	space
0.176978955	2.7081584789665	space
0.23303041125	2.49530104902377	space
0.15072461375	2.85545964665637	space
0.17239801625	2.72859805664509	space
0.2790536275	2.32435799355872	space
0.14907789875	2.85930373515421	space
0.1732227325	2.72285746937754	space
0.14990536125	2.85719136585341	space
0.15107596125	2.8552813660805	space
0.282097675	2.31302957229992	space
0.1700972425	2.73774280673073	space
0.281611095	2.30830949302832	space
0.2072993475	2.57880067805647	space
0.1498633925	2.85228355231267	space
0.1489574075	2.85968136130385	space
0.149605605	2.85487904287043	space
0.1963364125	2.62399043177265	space
0.15113037	2.84990575026136	space
0.28207017	2.3218685309058	space
0.1500758	2.85642659711257	space
0.25422668	2.40733478714339	space
0.148959505	2.85909899219359	space
0.15201914	2.83958352207045	space
0.14912398	2.85850178596466	space
0.15173304125	2.84729143438421	space
0.204032205	2.59923453935517	space
0.15018325375	2.85275782678015	space
0.15097065125	2.85420003913649	space
0.1495692025	2.85845990988746	space
0.1807682075	2.69677462524922	space
0.14992163125	2.85746097323785	space
0.17540573625	2.71606838584063	space
0.1667225975	2.75801496655056	space
0.16928804625	2.74420558038778	space
0.17563658125	2.71062390755794	space
0.1770376825	2.71064314163112	space
0.14879088375	2.86091632333867	space
0.21592366875	2.55268530980098	space
0.19554141125	2.62839336044658	space
0.150141695	2.85224158230592	space
0.17780328625	2.70488354049891	space
0.17486657625	2.71689316717977	space
0.148957605	2.86111571621981	space
0.17437149625	2.72237725718561	space
0.151525625	2.85302381642015	space
0.150887595	2.849456756282	space
0.14965645	2.85669565814615	space
0.15088207	2.85157497917127	space
0.17547380125	2.71290503475278	space
0.2098652275	2.5767679005556	space
0.17884481375	2.70655066931254	space
0.17269989625	2.72625571727811	space
0.17856447125	2.70793026166093	space
0.17057544	2.73220158616973	space
0.14987052	2.85435493371993	space
0.1495083675	2.8592206008453	space
0.1515099525	2.85278191575998	space
0.169174965	2.74010985471944	space
0.17661921	2.70925249466694	space
0.27724243875	2.33017442097821	space
0.2313263375	2.50134058206085	space
0.1786035925	2.70101511272824	space
0.14891675125	2.86102317711593	space
0.1764908225	2.70729411336593	space
0.16953144	2.73792908840033	space
0.16686078625	2.75792117008776	space
0.14849727375	2.86104384353466	space
0.14900104375	2.86168092027045	space
0.1508568225	2.8507323628065	space
0.14996360125	2.85170210618086	space
0.23782539625	2.46266492361736	space
0.15084227125	2.84585923048795	space
0.28150231625	2.31339875593079	space
0.15058562625	2.84794453157942	space
0.17629772375	2.71094223348876	space
0.149296825	2.85582021713429	space
0.14952110875	2.85440665762419	space
0.16847851625	2.75316077572488	space
0.17502350125	2.71401579838391	space
0.1727988525	2.72806014036336	space
0.17079315	2.72646498758342	space
0.17213521875	2.72941241312297	space
0.148803665	2.86228416981851	space
0.1491089725	2.85931780467536	space
0.15205937	2.83886787025151	space
0.14890612	2.86033572864777	space
0.1502943525	2.85228144046901	space
0.14966838	2.85439655962951	space
0.1495795475	2.85654035867864	space
0.279297545	2.32309800819093	space
0.15111564875	2.85014397741172	space
0.14906385375	2.85743806777751	space
0.150210835	2.8520793956956	space
0.1725818825	2.72962444925692	space
0.17781026125	2.70818016796999	space
0.14994526625	2.86069543510532	space
0.1694366025	2.74490131284018	space
0.16843748375	2.74612483646986	space
0.14989612375	2.85423416579231	space
0.25384621875	2.4093248988615	space
0.15174012375	2.84980221295344	space
0.15036979625	2.85252972891617	space
0.15112589625	2.84491269903809	space
0.1781156475	2.70975423060743	space
0.14980683625	2.85718265017031	space
0.175795645	2.7168142386895	space
0.17367030375	2.71562135192682	space
0.22975420875	2.50093045510605	space
0.14853624375	2.86168389453463	space
0.14848922	2.86137101593443	space
0.2691718575	2.35472296287526	space
0.15224589125	2.84785481242962	space
0.14982071375	2.85333558652201	space
0.1535233325	2.84416322309616	space
0.27956342	2.31700002382371	space
0.17157351625	2.73080995428509	space
0.14964111125	2.85752948193315	space
0.1491265275	2.86146585788861	space
0.1742407775	2.71896830440941	space
0.15087073625	2.85213463223747	space
0.2295758725	2.50061922439017	space
0.16787676375	2.74648086588902	space
0.274943115	2.33979485615776	space
0.25649459625	2.39643621700224	space
0.1771767575	2.70511213817274	space
0.16975765625	2.73569386141628	space
0.14853936625	2.85923456924811	space
0.14960789625	2.85566975478813	space
0.151400525	2.85007022579271	space
0.149155215	2.86097778212736	space
0.148774485	2.86150721178361	space
0.14911083375	2.85878678982155	space
0.1511800325	2.85557600611767	space
0.23118151125	2.48998324463099	space
0.1500393025	2.85635029485887	space
0.1767368125	2.71023207497998	space
0.17959380375	2.69598788789761	space
0.15149796875	2.8512657319353	space
0.1492974025	2.85745329439252	space
0.2330011325	2.48325633788831	space
0.15235679125	2.84595542104582	space
0.15106361	2.84846906335822	space
